source_name,source_url,forecast_date,outlook_date,price_usd,price_range_min,price_range_max,context,scraped_date
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/sea-freight-rates-stable-in-july-for-brazilian-steel-imports-1353224.htm,,,28.0,,,"period 06 Oct | Steel News Baosteel at IREPAS: Long-term demand outlook solid despite short-term disruptions 29 Sep | Steel News Major mills in Liaoning raise local HRC, wire rod and rebar prices by $28/mt for Sept 13 Aug | Flats and Slab Turkey to lift customs duties on various steel products from Qatar 31 Jul | Steel News Five US steel groups pledge support for steel tariffs, applaud actions by",2025-11-08 12:46:08
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/shandong-steel-posts-a-net-profit-of-rmb-140-million-in-jan-sept-2025-1416641.htm,,,100.0,,,"6.6 percent in Jan-Oct 2025 07 Nov | Steel News China's iron ore imports rise by 0.7 percent in January-October 2025 07 Nov | Steel News Iron ore prices in China down this week, but still well above $100/mt CFR 06 Nov | Scrap & Raw Materials Southeast Asian interest in Chinese billet starts to revive after price softening 06 Nov | Longs and Billet Ex-China wire rod prices move down, lower non-VAT",2025-11-08 12:46:19
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/south-africa,,2050,,25.0,30.0,"r Çelik Yücel Boru Zaporizhkoks Zaporizhstal Start Date End Date 03 Nov Free South Africa’s base metal export value down 20.9 percent in Jan-Sept 2025 24 Oct Free OECD: S. Africa’s steel sector needs $25-30 billion to cut emissions by 85% by 2050 22 Oct Free S. Africa finds dumping in corrosion-resistant flats imports from China, holds off on provisional duties 01 Oct Free Industrial Development C",2025-11-08 12:46:37
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/southeast-asia,,Q3 2025,93.0,,,dvance HyREX ironmaking technology for near-zero emissions production 30 Oct Free S. Korea’s POSCO posts higher net profit for Q3 2025 30 Oct Free Goldman Sachs raises 2026 iron ore price forecast to $93/mt but keeps bearish market outlook 30 Oct Free Bengang Steel Plates posts net loss of RMB 2.216 billion for Jan-Sept 2025 30 Oct Free Xinxing Ductile Iron Pipes sees 44.67 percent rise in net pro,2025-11-08 12:47:12
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/steel-sector-pmi-in-hebei-falls-to-487-percent-in-september-2025-1413862.htm,,,100.0,,,"6.6 percent in Jan-Oct 2025 07 Nov | Steel News China's iron ore imports rise by 0.7 percent in January-October 2025 07 Nov | Steel News Iron ore prices in China down this week, but still well above $100/mt CFR 06 Nov | Scrap & Raw Materials Southeast Asian interest in Chinese billet starts to revive after price softening 06 Nov | Longs and Billet Ex-China wire rod prices move down, lower non-VAT",2025-11-08 12:47:54
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/stocksof-mainfinishedsteelproducts-in-china-down-33-percent-in-late-oct-2025-1417952.htm,,,100.0,,,"6.6 percent in Jan-Oct 2025 07 Nov | Steel News China's iron ore imports rise by 0.7 percent in January-October 2025 07 Nov | Steel News Iron ore prices in China down this week, but still well above $100/mt CFR 06 Nov | Scrap & Raw Materials Southeast Asian interest in Chinese billet starts to revive after price softening 06 Nov | Longs and Billet Ex-China wire rod prices move down, lower non-VAT",2025-11-08 12:48:09
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/stocksof-mainfinishedsteelproducts-in-china-down-41-percent-in-late-sept-2025-1413611.htm,,,100.0,,,"6.6 percent in Jan-Oct 2025 07 Nov | Steel News China's iron ore imports rise by 0.7 percent in January-October 2025 07 Nov | Steel News Iron ore prices in China down this week, but still well above $100/mt CFR 06 Nov | Scrap & Raw Materials Southeast Asian interest in Chinese billet starts to revive after price softening 06 Nov | Longs and Billet Ex-China wire rod prices move down, lower non-VAT",2025-11-08 12:48:10
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/swedens-lkab-reports-net-loss-for-q3-2025-1416709.htm,,,100.0,,,"ise by 0.7 percent in January-October 2025 07 Nov | Steel News Brazilian pig iron exports increase sharply in October 07 Nov | Steel News Iron ore prices in China down this week, but still well above $100/mt CFR 06 Nov | Scrap & Raw Materials ArcelorMittal posts 72 percent rise in net profit for Jan-Sept 2025 06 Nov | Steel News Major steel and raw material futures prices in China – November 6, 20",2025-11-08 12:48:22
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/traders-at-irepas-protectionist-measures-will-continue-for-foreseeable-future-1412523.htm,,,25.0,,,"$200 or slightly less. He suggested that this points to a likely regression in scrap prices. He also compared production methods, stating that blast furnaces currently hold a cost advantage of about $25/mt over electric arc furnaces as the latter depend on electricity prices, though these are lower in countries like the US. On freight, Baysal noted that container freight rates have come down from",2025-11-08 12:49:46
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/turkeys-iron-ore-imports-up-387-percent-in-jan-nov-808238.htm,,,100.0,,,"ise by 0.7 percent in January-October 2025 07 Nov | Steel News Brazilian pig iron exports increase sharply in October 07 Nov | Steel News Iron ore prices in China down this week, but still well above $100/mt CFR 06 Nov | Scrap & Raw Materials ArcelorMittal posts 72 percent rise in net profit for Jan-Sept 2025 06 Nov | Steel News Major steel and raw material futures prices in China – November 6, 20",2025-11-08 12:50:32
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/turkeyscokingcoalimportsdown-153-percent-in-january-august-2025-1414697.htm,,,195.0,,,"ore confident owing to China’s buying 31 Oct | Scrap & Raw Materials Coke producers propose third round of local prices increase in China 31 Oct | Scrap & Raw Materials Ex-Australia coking coal nears $195/mt FOB, possibly close to peak for now 27 Oct | Scrap & Raw Materials Ex-Australia coking coal prices rise amid higher bids and deals, after recent increase in China 24 Oct | Scrap & Raw Material",2025-11-08 12:51:20
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/turkeysironoreimportsdown-73-percent-in-january-august-2025-1414459.htm,,,100.0,,,"ise by 0.7 percent in January-October 2025 07 Nov | Steel News Brazilian pig iron exports increase sharply in October 07 Nov | Steel News Iron ore prices in China down this week, but still well above $100/mt CFR 06 Nov | Scrap & Raw Materials ArcelorMittal posts 72 percent rise in net profit for Jan-Sept 2025 06 Nov | Steel News Major steel and raw material futures prices in China – November 6, 20",2025-11-08 12:51:28
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/ukraines-sukha-balka-prepares-two-new-iron-ore-blocks-for-extraction-1414212.htm,,,100.0,,,"ise by 0.7 percent in January-October 2025 07 Nov | Steel News Brazilian pig iron exports increase sharply in October 07 Nov | Steel News Iron ore prices in China down this week, but still well above $100/mt CFR 06 Nov | Scrap & Raw Materials ArcelorMittal posts 72 percent rise in net profit for Jan-Sept 2025 06 Nov | Steel News Major steel and raw material futures prices in China – November 6, 20",2025-11-08 12:52:29
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/vale-expected-to-post-positive-operational-performance-for-q3-1413595.htm,,Q2 2025,95.0,,,"ctober 30, in reference to Q3 2025. According to Itaú BBA bank, iron ore shipments should increase by 9.0 million mt to 85.9 million mt from Q2 2025, with average sales price increasing by $9.9/mt to $95/mt, and production costs declining by $1.5/mt to $24.8/mt, for iron ore delivered in the port. For Q4 2025, the bank expects a seasonal increase in iron ore sales volume, with the possibility of h",2025-11-08 12:54:33
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/vale-expected-to-post-positive-operational-performance-for-q3-1413595.htm,,Q4 2025,24.8,,,"BBA bank, iron ore shipments should increase by 9.0 million mt to 85.9 million mt from Q2 2025, with average sales price increasing by $9.9/mt to $95/mt, and production costs declining by $1.5/mt to $24.8/mt, for iron ore delivered in the port. For Q4 2025, the bank expects a seasonal increase in iron ore sales volume, with the possibility of higher unit prices compared to Q3 2025. In relation to",2025-11-08 12:54:33
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/vale-production-increased-for-q3-2025-1416122.htm,,2013,94.4,,,"e improved performance at the Vargem Grande Complex, driven by the VGR1 project ramp-up and reduced maintenance downtime. The average CFR price achieved for iron ore fines increased by 4.2 percent to $94.4/mt, while pellets pricing declined by 11.7 percent to $130.8/mt. Tags: Brazil South America Production Fin. Reports Vale Similar articles Samarco returns to net profit in Q1 28 May | Steel News",2025-11-08 12:54:35
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/vale-production-increased-for-q3-2025-1416122.htm,,2013,130.8,,,"by the VGR1 project ramp-up and reduced maintenance downtime. The average CFR price achieved for iron ore fines increased by 4.2 percent to $94.4/mt, while pellets pricing declined by 11.7 percent to $130.8/mt. Tags: Brazil South America Production Fin. Reports Vale Similar articles Samarco returns to net profit in Q1 28 May | Steel News Vale posts significant decline in net profit for 2013 27 Feb",2025-11-08 12:54:35
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/xinxing-ductile-iron-pipes-sees-4467-percent-rise-in-net-profit-in-jan-sept-2025-1417058.htm,,,100.0,,,"6.6 percent in Jan-Oct 2025 07 Nov | Steel News China's iron ore imports rise by 0.7 percent in January-October 2025 07 Nov | Steel News Iron ore prices in China down this week, but still well above $100/mt CFR 06 Nov | Scrap & Raw Materials Southeast Asian interest in Chinese billet starts to revive after price softening 06 Nov | Longs and Billet Ex-China wire rod prices move down, lower non-VAT",2025-11-08 12:55:37
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/april-28-may-5-2025-weekly-market-report-banchero-costa-1390311.htm,,,25.95,,,"razil and W Africa to China, route C3 was fixed around $19.00/mt. The Atlantic market showed more strength with Rio Tinto fixing a NewCatlemax for 190,000/10 iron ore from Seven Islands to Qingdao at $25.95/mt. Panamax (Atlantic and Pacific) The market was on a generally weak tone, impacted by holidays and political uncertainty. The Baltic Panamax Index recorded only minor fluctuations, closing th",2025-11-08 12:56:29
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/december-2-december-9-2024-weekly-market-report-banchero-costa-1369823.htm,,,24.25,,,"reight rate in the high $16’s/Mt. Oldendorff fixed the MV United Grace (182,922 dwt | 2019 built) to lift a cargo of 170,000mt +/- 10% iron ore from Pointe Noire to Qingdao, laydays 23/29 December at $24.25/Mt. Mittal fixed the MV Star Marilena (178,977 dwt | 2010 built) to load 150,000mt +/- 10% iron ore from Port Cartier to Kimitsu, laydays 24 December/2 January at $27.00/Mt. Sinoafrica fixed a",2025-11-08 12:56:39
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/december-2-december-9-2024-weekly-market-report-banchero-costa-1369823.htm,,,27.0,,,"ao, laydays 23/29 December at $24.25/Mt. Mittal fixed the MV Star Marilena (178,977 dwt | 2010 built) to load 150,000mt +/- 10% iron ore from Port Cartier to Kimitsu, laydays 24 December/2 January at $27.00/Mt. Sinoafrica fixed a TBN vessel to load a cargo of 180,000mt +/- 10% iron ore from Freetown to Qingdao, laydays 30 December/4 January at $17.40/Mt. Out of South Africa, Ore and Metal fixed a",2025-11-08 12:56:39
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/december-30-2024-january-6-2025-weekly-market-report-banchero-costa-1373482.htm,,,36.75,,,"n rates, driven by new cargo inquiries. At the very beginning of the year a 10 year old Panamax was fixed at $5,500/d on the Indo-China route, while a grain cargo from Barcarena to China was fixed at $36.75/mt for end of Jan dates. An eco Kamsarmax was fixed at $9,250/day for a coastal trip APS Paradip with redelivery at Tuticorin. Then an eco Kamsarmax open in Chiba was fixed at $9,250/day for a",2025-11-08 12:56:41
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/december-9-december-16-2024-weekly-market-report-banchero-costa-1370893.htm,,,24.25,,,"ear loading, laydays 11/17 January at a freight rate of $16.05/mt. Kline was awarded the Posco tender for a cargo of 150,000mt +/- 10% iron ore from Port Cartier to Gwangyang, laydays 8/16 January at $24.25/mt. Costamare fixed the MV First Penguin (208,772 dwt | 2021 built) for a stem of 190,000mt +/- 10% iron ore from Nouadhibou to Qingdao, laydays 10/19 January at $18.00/mt. Sinoafrica fixed a C",2025-11-08 12:56:43
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/february-24-march-3-2025-weekly-market-report-banchero-costa-1381646.htm,,,20.0,,,ket kept and ended the week on a positive note. Strong cargo volumes out of Australia combined with steady cargoes from Brazilians brought the freight rates on the Brazil-Qingdao route to surpass the $20/mt. Rates were quickly running towards the $10/mt for W Aussie to China route. Expectations are that the market should continue this trend next week and most of market participants are expecting t,2025-11-08 12:56:47
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/february-3-10-2025-weekly-market-report-banchero-costa-1378236.htm,,,22.85,,,"rica (Kokaya) to Huanghua, laydays 20/24 February at $16.85/mt. Glencore fixed a TBN vessel to load a cargo of 170,000mt +/- 10% iron ore from Seven Islands to Qingdao, laydays 25 February/5 March at $22.85/mt. ST Shipping fixed a TBN vessel to load a stem of 160,000mt +/- 10% coal from Bolivar to Rotterdam for February dates at a freight rate around $8.00/mt. Cargill Metals fixed an Oldendorff TB",2025-11-08 12:56:49
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/january-27-february-3-2025-weekly-market-report-banchero-costa-1377401.htm,,,22.25,,,"rch at $11.65/mt. ST Shipping fixed the RWE controlled MV Shandong De Rui (180,613 dwt | 2020 built) to lift a stem of 160,000mt +/- 10% coal from Puerto Bolivar to Zhoushan, laydays 2/11 February at $22.25/mt. Out of South Africa, Ore and Metal fixed a TBN vessel to load a cargo of 170,000mt +/- 10% iron ore from Saldanha Bay to Qingdao, laydays 20/24 February at $12.00/mt. Panamax (Atlantic and",2025-11-08 12:56:57
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/january-27-february-3-2025-weekly-market-report-banchero-costa-1377401.htm,,,23.0,,,"Australian RV remained in the mid/high $6,000s/d. A 2 years old Kamsarmax was fixed at $6,000/d for a trip via EC Australia and redely Japan. A 66,000/5 coal cargo from Kalama to N China was fixed at $23/mt. Handy (Far East/Pacific) Another poor week with the lack of activity that led rates to decrease further. The feeling is that the increasing amount of prompt tonnage and the imminent holidays w",2025-11-08 12:56:57
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/january-6-13-2025-weekly-market-report-banchero-costa-1374513.htm,,,26.8,,,"m Kamsar to Yantai plus Longkou, laydays 5/9 February at $18.50/mt. NSC fixed a NYK TBN vessel to load a cargo of 162,000mt +/- 10% coal from Newport News to Japan, laydays 27 January / 5 February at $26.80/mt. Oldendorff fixed the MV Star Europe (180,668 dwt | 2016 built) to load a stem of 170,000mt +/- 10% iron ore from Ponta da Madeira to Eregli, laydays 16/26 January at $11.00/mt. TKSE fixed a",2025-11-08 12:56:59
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/july-21-july-28-2025-weekly-market-report-banchero-costa-1402815.htm,,,22.9,,,"wmt, as activity slowed with only Rio Tinto seeking tonnage, with offers dropping from high USD 10s/wmt to mid USD 10s/wmt. In the South Atlantic, the Tubarao to Qingdao route saw rates increase from USD 22.90/wmt on 21 July to USD 23.95/wmt on 23 July, reflecting vibrant overnight fixtures. Rates peaked at USD 25.00/wmt on 24 July, up USD 1.05/wmt, driven by optimism and tight tonnage supply. On",2025-11-08 12:57:00
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/july-21-july-28-2025-weekly-market-report-banchero-costa-1402815.htm,,,23.95,,,"only Rio Tinto seeking tonnage, with offers dropping from high USD 10s/wmt to mid USD 10s/wmt. In the South Atlantic, the Tubarao to Qingdao route saw rates increase from USD 22.90/wmt on 21 July to USD 23.95/wmt on 23 July, reflecting vibrant overnight fixtures. Rates peaked at USD 25.00/wmt on 24 July, up USD 1.05/wmt, driven by optimism and tight tonnage supply. On 25 July, rates slightly decl",2025-11-08 12:57:00
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/july-21-july-28-2025-weekly-market-report-banchero-costa-1402815.htm,,,25.0,,,"d USD 10s/wmt. In the South Atlantic, the Tubarao to Qingdao route saw rates increase from USD 22.90/wmt on 21 July to USD 23.95/wmt on 23 July, reflecting vibrant overnight fixtures. Rates peaked at USD 25.00/wmt on 24 July, up USD 1.05/wmt, driven by optimism and tight tonnage supply. On 25 July, rates slightly declined to USD 24.75/wmt, with a notable bidoffer gap as indicative offers reached",2025-11-08 12:57:00
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/july-21-july-28-2025-weekly-market-report-banchero-costa-1402815.htm,,,24.75,,,"5/wmt on 23 July, reflecting vibrant overnight fixtures. Rates peaked at USD 25.00/wmt on 24 July, up USD 1.05/wmt, driven by optimism and tight tonnage supply. On 25 July, rates slightly declined to USD 24.75/wmt, with a notable bidoffer gap as indicative offers reached USD 25/wmt against bids around USD 22/wmt, suggesting potential softening. The North Atlantic market remained subdued with limi",2025-11-08 12:57:00
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/july-21-july-28-2025-weekly-market-report-banchero-costa-1402815.htm,,,25.0,,,"USD 25.00/wmt on 24 July, up USD 1.05/wmt, driven by optimism and tight tonnage supply. On 25 July, rates slightly declined to USD 24.75/wmt, with a notable bidoffer gap as indicative offers reached USD 25/wmt against bids around USD 22/wmt, suggesting potential softening. The North Atlantic market remained subdued with limited fresh fixtures. ArcelorMittal sought vessels for a 150,000-170,000 mt",2025-11-08 12:57:00
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/july-21-july-28-2025-weekly-market-report-banchero-costa-1402815.htm,,,22.0,,,"D 1.05/wmt, driven by optimism and tight tonnage supply. On 25 July, rates slightly declined to USD 24.75/wmt, with a notable bidoffer gap as indicative offers reached USD 25/wmt against bids around USD 22/wmt, suggesting potential softening. The North Atlantic market remained subdued with limited fresh fixtures. ArcelorMittal sought vessels for a 150,000-170,000 mt iron ore cargo from Port Carti",2025-11-08 12:57:00
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/july-21-july-28-2025-weekly-market-report-banchero-costa-1403965.htm,,,24.6,,,"0.40/wmt, with fixtures at USD 10.55/wmt and USD 10.70/wmt, supported by firm tonnage demand from FMG and Rio Tinto. In the South Atlantic, the Tubarao to Qingdao route saw rates decline slightly to USD 24.60/wmt on 28 July, down USD 0.15/wmt, with wide bid-offer spreads and limited fresh inquiries. Rates dropped to USD 23.95/wmt on 29 July, down USD 0.65/wmt, amid subdued activity. On 30 July, r",2025-11-08 12:57:02
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/july-21-july-28-2025-weekly-market-report-banchero-costa-1403965.htm,,,23.95,,,"n the South Atlantic, the Tubarao to Qingdao route saw rates decline slightly to USD 24.60/wmt on 28 July, down USD 0.15/wmt, with wide bid-offer spreads and limited fresh inquiries. Rates dropped to USD 23.95/wmt on 29 July, down USD 0.65/wmt, amid subdued activity. On 30 July, rates fell further to USD 22.75/wmt, down USD 1.20/wmt, reflecting softening sentiment and lower bids. A rebound occurre",2025-11-08 12:57:02
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/july-21-july-28-2025-weekly-market-report-banchero-costa-1403965.htm,,,22.75,,,"uly, down USD 0.15/wmt, with wide bid-offer spreads and limited fresh inquiries. Rates dropped to USD 23.95/wmt on 29 July, down USD 0.65/wmt, amid subdued activity. On 30 July, rates fell further to USD 22.75/wmt, down USD 1.20/wmt, reflecting softening sentiment and lower bids. A rebound occurred on 31 July, with rates at USD 23.75/wmt, up USD 1.00/wmt, driven by fixtures like Oldendorff’s at US",2025-11-08 12:57:02
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/july-21-july-28-2025-weekly-market-report-banchero-costa-1403965.htm,,,23.75,,,"wn USD 0.65/wmt, amid subdued activity. On 30 July, rates fell further to USD 22.75/wmt, down USD 1.20/wmt, reflecting softening sentiment and lower bids. A rebound occurred on 31 July, with rates at USD 23.75/wmt, up USD 1.00/wmt, driven by fixtures like Oldendorff’s at USD 23/wmt. On 1 August, rates rose to USD 24.00/wmt, up USD 0.25/wmt, with Mercuria fixing a Newcastlemax at USD 23.60/wmt, tho",2025-11-08 12:57:02
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/july-21-july-28-2025-weekly-market-report-banchero-costa-1403965.htm,,,23.0,,,"o USD 22.75/wmt, down USD 1.20/wmt, reflecting softening sentiment and lower bids. A rebound occurred on 31 July, with rates at USD 23.75/wmt, up USD 1.00/wmt, driven by fixtures like Oldendorff’s at USD 23/wmt. On 1 August, rates rose to USD 24.00/wmt, up USD 0.25/wmt, with Mercuria fixing a Newcastlemax at USD 23.60/wmt, though a public holiday in Geneva limited firm exchanges. The North Atlanti",2025-11-08 12:57:02
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/july-21-july-28-2025-weekly-market-report-banchero-costa-1403965.htm,,,24.0,,,"lecting softening sentiment and lower bids. A rebound occurred on 31 July, with rates at USD 23.75/wmt, up USD 1.00/wmt, driven by fixtures like Oldendorff’s at USD 23/wmt. On 1 August, rates rose to USD 24.00/wmt, up USD 0.25/wmt, with Mercuria fixing a Newcastlemax at USD 23.60/wmt, though a public holiday in Geneva limited firm exchanges. The North Atlantic saw minimal activity, with few fixtur",2025-11-08 12:57:02
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/july-21-july-28-2025-weekly-market-report-banchero-costa-1403965.htm,,,23.6,,,"ly, with rates at USD 23.75/wmt, up USD 1.00/wmt, driven by fixtures like Oldendorff’s at USD 23/wmt. On 1 August, rates rose to USD 24.00/wmt, up USD 0.25/wmt, with Mercuria fixing a Newcastlemax at USD 23.60/wmt, though a public holiday in Geneva limited firm exchanges. The North Atlantic saw minimal activity, with few fixtures reported, indicating a quiet market despite slightly firmer sentimen",2025-11-08 12:57:02
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/july-7-july-14-2025-weekly-market-report-banchero-costa-1400543.htm,,,20.0,,,"USD 19.75/wmt and Cargill fixing a ship for early August at USD 18.40-18.70/wmt. Despite a high ballaster count, shipowners resisted lower bids, pushing rates upward, with indicative offers exceeding USD 20/wmt for H1 August laycans. South Africa’s Saldanha Bay to Qingdao route also strengthened, with rates rising from USD 13.15/wmt to USD 14.45/wmt, supported by demand from Assmang Ore & Metal fo",2025-11-08 12:57:04
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/june-16-june-23-2025-weekly-market-report-banchero-costa-1397477.htm,,2015,22.05,,,"u to Misurata at $15.95/d with 50,000 shinc load and 12,500 shinc discharge and free disbursement in Misurata. Solebay fixed a 180,200 built 2006 for 170,000/10 iron ore TubaraoQingdao 14/15 July at $22.05/mt. A 180,000/10 Iron Ora from Seven Islands to Rotterdam 10/19 July was fixed at high $9.00s /mt. Panamax (Atlantic and Pacific) Trans-Atlantic activity remained sparse, with a noticeable decl",2025-11-08 12:57:06
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/june-30-july-7-2025-weekly-market-report-banchero-costa-1399614.htm,,,29.9,,,"of $0.055/mt. In the Atlantic a Tbn was fixed for 185,000/10 iron ore from Tubarao to Qingdao 21/30 July at $19.50/mt and another Tbn fixing 150,000/10 iron ore Port Cartier to Qingdao 19/28 July at $29.90/mt. Panamax (Atlantic and Pacific) The Atlantic market closed on a positive note with rates slightly increasing. Activity was strong and demand and supply were balanced. S America recorded a co",2025-11-08 12:57:08
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/june-30-july-7-2025-weekly-market-report-banchero-costa-1399614.htm,,,75.0,,,"as fixed basis dely retro Colombo on 19 June for a TCT, redely Spore/Japan at $13,500/d. The Panamax market in the Pacific remained soft yet stable today, with the P3 index showing a modest uptick of USD 75, which is to be viewed as flat rather than a sign of inflation. Reported Fixtures – Inter-Pacific Dedalos (93,038 dwt, 2010) Bahudopi ppt, tct via Indonesia redel Vietnam – $13,000 fxd/failed w",2025-11-08 12:57:08
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/march-10-march-17-2025-weekly-market-report-banchero-costa-1383833.htm,,,23.5,,,"1 points on the 5 t/c routes. The level of negotiations diminished significantly and in fact the route C5 was going down from 10.66 to 09.15. The route C3 Brazil to China maintained the level between usd 23.50 and 25. Rio Tinto is reported having fixed a tbn for 170.000/10 iore Dampier / Qingdao at usd 10.60 while Oldendorff fixed the mv Berge Mawson 181/15 for 160.000/10 Narvik / Jubail, Saudi Ar",2025-11-08 12:57:11
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/march-10-march-17-2025-weekly-market-report-banchero-costa-1383833.htm,,,23.0,,,"Tinto is reported having fixed a tbn for 170.000/10 iore Dampier / Qingdao at usd 10.60 while Oldendorff fixed the mv Berge Mawson 181/15 for 160.000/10 Narvik / Jubail, Saudi Arabia 20 March at mid usd 23's. Panamax (Atlantic and Pacific) The spectre of imminent tariffs into N America seems to be behind a significant increase of activity. P1A_82 (Skaw-Gibraltar transatlantic route) was up by $4,",2025-11-08 12:57:11
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/march-17-march-24-2025-weekly-market-report-banchero-costa-1384896.htm,,,24.5,,,"freight markets for all major routes for March 17-March 24, 2025. Capesize (Atlantic and Pacific) The downtrend finally stopped today, with the C3 route with ballasters for end April loading talking usd 24.50 level. Vale was rumoured to have taken several ship in between the level of 24.25 and 24.50. The West Australia route C5 was resisting at usd 9.35 level. There have also been LSS active on c",2025-11-08 12:57:14
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/march-3-march-10-2025-weekly-market-report-banchero-costa-1382715.htm,,,23.2,,,"r week of gains in the Capesize market with bullish sentiment persisting. Firm demand in Atlantic, though Pacific levels softened somewhat from their start-week high. A W Africa to China was fixed at $23.20/mt and a S America cargo, int. Sud Este, to China was done at $22.70/mt. In Atlantic a 160,000/10 Ponta da Madera to Ijmduinen 1/5 April was fixed at $11.15/mt. Panamax (Atlantic and Pacific) A",2025-11-08 12:57:16
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/march-3-march-10-2025-weekly-market-report-banchero-costa-1382715.htm,,,22.7,,,"ing. Firm demand in Atlantic, though Pacific levels softened somewhat from their start-week high. A W Africa to China was fixed at $23.20/mt and a S America cargo, int. Sud Este, to China was done at $22.70/mt. In Atlantic a 160,000/10 Ponta da Madera to Ijmduinen 1/5 April was fixed at $11.15/mt. Panamax (Atlantic and Pacific) A slightly negative week across the 3 major TransAtlantic routes with",2025-11-08 12:57:16
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/march-31-april-7-2025-weekly-market-report-banchero-costa-1386656.htm,,,21.8,,,"index remained on a downtrend. In any case most of the negative sentiment was driven by US Tariffs. The Atlantic Market showed limited activity, and the F East was down with the C3 dropping to about $21.80/mt. ArcelorMittal fixed a Capesize cargo from Port Cartier to Qingdao at $30.25/mt and Rio Tinto fixed 170,000/10 iron ore from Dampier to Qingdao at $9.75/mt. Panamax (Atlantic and Pacific) At",2025-11-08 12:57:18
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/march-31-april-7-2025-weekly-market-report-banchero-costa-1386656.htm,,,30.25,,,"riven by US Tariffs. The Atlantic Market showed limited activity, and the F East was down with the C3 dropping to about $21.80/mt. ArcelorMittal fixed a Capesize cargo from Port Cartier to Qingdao at $30.25/mt and Rio Tinto fixed 170,000/10 iron ore from Dampier to Qingdao at $9.75/mt. Panamax (Atlantic and Pacific) At the beginning of the week, the Panamax market saw a slight increase, to reach $",2025-11-08 12:57:18
